110,"Every c1 is a c2 that dp1 dt1.
Every c2 that dp1 dt1 is a c1.","<c1> owl:equivalentClass [
                                                                        owl:intersectionOf ( <c2>
                                                                                          [ rdf:type owl:Restriction ;
                                                                                            owl:onProperty <dp1> ;
                                                                                            owl:hasValue <dt1>
                                                                                          ]
                                                                                        )
                                                                      ] ."
111,"/* BUG: axiom too complex: SubClassOf(Class(c1),ObjectIntersectionOf([ObjectIntersectionOf([DataHasValue(DataProperty(op1),^^(lit26,))])])) */
/* BUG: axiom too complex: SubClassOf(ObjectIntersectionOf([DataHasValue(DataProperty(op1),^^(lit26,))]),ObjectIntersectionOf([Class(c1)])) */","<c1> owl:equivalentClass [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:hasValue ""lit26""
                                                                      ] ."
112,"/* BUG: axiom too complex: SubClassOf(Class(c1),ObjectIntersectionOf([ObjectIntersectionOf([Class(c2),DataSomeValuesFrom(DataProperty(dp1),DatatypeRestriction([Datatype(dt1)]))])])) */
/* BUG: axiom too complex: SubClassOf(ObjectIntersectionOf([Class(c2),DataSomeValuesFrom(DataProperty(dp1),DatatypeRestriction([Datatype(dt1)]))]),ObjectIntersectionOf([Class(c1)])) */","<c1> owl:equivalentClass [
                                                                        owl:intersectionOf ( <c2>
                                                                                          [ rdf:type owl:Restriction ;
                                                                                            owl:onProperty <dp1> ;
                                                                                            owl:someValuesFrom [ rdf:type rdfs:Datatype ;
                                                                                                              owl:onDatatype <dt1> ;
                                                                                                              owl:withRestrictions rdf:nil
                                                                                                            ]
                                                                                          ]
                                                                                        )
                                                                      ] ."
113,"/* BUG: axiom too complex: SubClassOf(Class(c1),ObjectIntersectionOf([ObjectIntersectionOf([Class(c2),ObjectIntersectionOf([DataHasValue(DataProperty(op1),^^(lit27,)),DataHasValue(DataProperty(op2),^^(lit28,))]),ObjectUnionOf([ObjectSomeValuesFrom(ObjectProperty(op3),Class(c3)),ObjectSomeValuesFrom(ObjectProperty(op4),Class(c4))])])])) */
/* BUG: axiom too complex: SubClassOf(ObjectIntersectionOf([Class(c2),ObjectIntersectionOf([DataHasValue(DataProperty(op1),^^(lit27,)),DataHasValue(DataProperty(op2),^^(lit28,))]),ObjectUnionOf([ObjectSomeValuesFrom(ObjectProperty(op3),Class(c3)),ObjectSomeValuesFrom(ObjectProperty(op4),Class(c4))])]),ObjectIntersectionOf([Class(c1)])) */","<c1> owl:equivalentClass [
                                                                        owl:intersectionOf ( <c2>
                                                                                          [
                                                                                            owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                                                owl:onProperty <op1> ;
                                                                                                                owl:hasValue ""lit27""
                                                                                                              ]
                                                                                                              [ rdf:type owl:Restriction ;
                                                                                                                owl:onProperty <op2> ;
                                                                                                                owl:hasValue ""lit28""
                                                                                                              ]
                                                                                                            )
                                                                                          ]
                                                                                          [
                                                                                            owl:unionOf ( [ rdf:type owl:Restriction ;
                                                                                                         owl:onProperty <op3> ;
                                                                                                         owl:someValuesFrom <c3>
                                                                                                       ]
                                                                                                       [ rdf:type owl:Restriction ;
                                                                                                         owl:onProperty <op4> ;
                                                                                                         owl:someValuesFrom <c4>
                                                                                                       ]
                                                                                                     )
                                                                                          ]
                                                                                        )
                                                                      ] ."
114,"/* BUG: axiom too complex: SubClassOf(Class(c1),ObjectIntersectionOf([ObjectIntersectionOf([DataHasValue(DataProperty(op1),^^(lit29,))])])) */
/* BUG: axiom too complex: SubClassOf(ObjectIntersectionOf([DataHasValue(DataProperty(op1),^^(lit29,))]),ObjectIntersectionOf([Class(c1)])) */","<c1> owl:equivalentClass [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:hasValue ""lit29""
                                                                      ] ."
115,"/* BUG: axiom too complex: SubClassOf(Class(c1),ObjectIntersectionOf([ObjectIntersectionOf([Class(c2),ObjectUnionOf([ObjectSomeValuesFrom(ObjectProperty(op1),Class(c3)),ObjectSomeValuesFrom(ObjectProperty(op2),Class(c4))]),DataHasValue(DataProperty(dp1),^^(lit30,))])])) */
/* BUG: axiom too complex: SubClassOf(ObjectIntersectionOf([Class(c2),ObjectUnionOf([ObjectSomeValuesFrom(ObjectProperty(op1),Class(c3)),ObjectSomeValuesFrom(ObjectProperty(op2),Class(c4))]),DataHasValue(DataProperty(dp1),^^(lit30,))]),ObjectIntersectionOf([Class(c1)])) */","<c1> owl:equivalentClass [
                                                                        owl:intersectionOf ( <c2>
                                                                                          [
                                                                                            owl:unionOf ( [ rdf:type owl:Restriction ;
                                                                                                         owl:onProperty <op1> ;
                                                                                                         owl:someValuesFrom <c3>
                                                                                                       ]
                                                                                                       [ rdf:type owl:Restriction ;
                                                                                                         owl:onProperty <op2> ;
                                                                                                         owl:someValuesFrom <c4>
                                                                                                       ]
                                                                                                     )
                                                                                          ]
                                                                                          [ rdf:type owl:Restriction ;
                                                                                            owl:onProperty <dp1> ;
                                                                                            owl:hasValue ""lit30""
                                                                                          ]
                                                                                        )
                                                                      ] ."
116,"/* BUG: axiom too complex: SubClassOf(Class(c1),ObjectIntersectionOf([ObjectIntersectionOf([DataHasValue(DataProperty(op1),^^(lit31,))])])) */
/* BUG: axiom too complex: SubClassOf(ObjectIntersectionOf([DataHasValue(DataProperty(op1),^^(lit31,))]),ObjectIntersectionOf([Class(c1)])) */","<c1> owl:equivalentClass [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:hasValue ""lit31""
                                                                      ] ."
117,"/* BUG: axiom too complex: SubClassOf(Class(c1),ObjectIntersectionOf([ObjectIntersectionOf([Class(c2),DataSomeValuesFrom(DataProperty(op1),DatatypeRestriction([Datatype(dt1),FacetRestriction(http://www.w3.org/2001/XMLSchema#minExclusive,^^(lit32,))]))])])) */
/* BUG: axiom too complex: SubClassOf(ObjectIntersectionOf([Class(c2),DataSomeValuesFrom(DataProperty(op1),DatatypeRestriction([Datatype(dt1),FacetRestriction(http://www.w3.org/2001/XMLSchema#minExclusive,^^(lit32,))]))]),ObjectIntersectionOf([Class(c1)])) */","<c1> owl:equivalentClass [
                                                                        owl:intersectionOf ( <c2>
                                                                                          [ rdf:type owl:Restriction ;
                                                                                            owl:onProperty <op1> ;
                                                                                            owl:someValuesFrom [ rdf:type rdfs:Datatype ;
                                                                                                              owl:onDatatype <dt1> ;
                                                                                                              owl:withRestrictions ( [ xsd:minExclusive ""lit32""
                                                                                                                                  ]
                                                                                                                                )
                                                                                                            ]
                                                                                          ]
                                                                                        )
                                                                      ] ."
118,"Every c1 is a c2 that dp1 dt1 or that dp2 dt2.
Every c2 that dp1 dt1 or that dp2 dt2 is a c1.","<c1> owl:equivalentClass [
                                                                        owl:intersectionOf ( <c2>
                                                                                          [
                                                                                            owl:unionOf ( [ rdf:type owl:Restriction ;
                                                                                                         owl:onProperty <dp1> ;
                                                                                                         owl:hasValue <dt1>
                                                                                                       ]
                                                                                                       [ rdf:type owl:Restriction ;
                                                                                                         owl:onProperty <dp2> ;
                                                                                                         owl:hasValue <dt2>
                                                                                                       ]
                                                                                                     )
                                                                                          ]
                                                                                        )
                                                                      ] ."
119,Every c1 op1 something.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                       owl:onProperty <op1> ;
                                                                       owl:someValuesFrom [
                                                                                         owl:intersectionOf rdf:nil
                                                                                       ]
                                                                     ] ."
120,Every c1 op1 a c2 that is not a c3 and that is not a c4.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                       owl:onProperty <op1> ;
                                                                       owl:someValuesFrom [
                                                                                         owl:intersectionOf ( <c2>
                                                                                                           [
                                                                                                             owl:complementOf <c3>
                                                                                                           ]
                                                                                                           [
                                                                                                             owl:complementOf <c4>
                                                                                                           ]
                                                                                                         )
                                                                                       ]
                                                                     ] ."
121,"Every c1 is something that op1 exactly 999 things and that op2 a c2 and that op3 a c3 and that op4 a c4.
Everything that op1 exactly 999 things and that op2 a c2 and that op3 a c3 and that op4 a c4 is a c1.","<c1> owl:equivalentClass [
                                                                        owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                            owl:onProperty <op2> ;
                                                                                            owl:someValuesFrom <c2>
                                                                                          ]
                                                                                          [ rdf:type owl:Restriction ;
                                                                                            owl:onProperty <op3> ;
                                                                                            owl:someValuesFrom <c3>
                                                                                          ]
                                                                                          [ rdf:type owl:Restriction ;
                                                                                            owl:onProperty <op4> ;
                                                                                            owl:someValuesFrom <c4>
                                                                                          ]
                                                                                          [ rdf:type owl:Restriction ;
                                                                                            owl:onProperty <op1> ;
                                                                                            owl:cardinality ""999""^^xsd:nonNegativeInteger
                                                                                          ]
                                                                                        )
                                                                      ] ."
122,"/* BUG: axiom too complex: SubClassOf(Class(c1),DataSomeValuesFrom(DataProperty(dp1),Datatype(dt1))) */","<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                       owl:onProperty <dp1> ;
                                                                       owl:someValuesFrom <dt1>
                                                                     ] ."
123,Every c1 op1 a c2 that dp1 dt1.,"<c1> rdfs:subClassOf [ rdf:type owl:Restriction ;
                                                                       owl:onProperty <op1> ;
                                                                       owl:someValuesFrom [
                                                                                         owl:intersectionOf ( <c2>
                                                                                                           [ rdf:type owl:Restriction ;
                                                                                                             owl:onProperty <dp1> ;
                                                                                                             owl:hasValue <dt1>
                                                                                                           ]
                                                                                                         )
                                                                                       ]
                                                                     ] ."
124,Every c1 is something that op1 c2 and that op2 c3 and that op3 c4 and that op4 c5.,"<c1> rdfs:subClassOf [
                                                                       owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                           owl:onProperty <op1> ;
                                                                                           owl:hasValue <c2>
                                                                                         ]
                                                                                         [ rdf:type owl:Restriction ;
                                                                                           owl:onProperty <op2> ;
                                                                                           owl:hasValue <c3>
                                                                                         ]
                                                                                         [ rdf:type owl:Restriction ;
                                                                                           owl:onProperty <op3> ;
                                                                                           owl:hasValue <c4>
                                                                                         ]
                                                                                         [ rdf:type owl:Restriction ;
                                                                                           owl:onProperty <op4> ;
                                                                                           owl:hasValue <c5>
                                                                                         ]
                                                                                       )
                                                                     ] ."
125,"/* BUG: axiom too complex: SubClassOf(Class(c1),ObjectIntersectionOf([ObjectHasValue(ObjectProperty(op1),NamedIndividual(c2)),DataHasValue(DataProperty(dp1),^^(lit33,))])) */","<c1> rdfs:subClassOf [
                                                                       owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                           owl:onProperty <op1> ;
                                                                                           owl:hasValue <c2>
                                                                                         ]
                                                                                         [ rdf:type owl:Restriction ;
                                                                                           owl:onProperty <dp1> ;
                                                                                           owl:hasValue ""lit33""
                                                                                         ]
                                                                                       )
                                                                     ] ."
126,"/* BUG: axiom too complex: SubClassOf(Class(c1),ObjectIntersectionOf([DataHasValue(DataProperty(dp1),^^(lit34,)),DataHasValue(DataProperty(dp2),^^(lit35,))])) */","<c1> rdfs:subClassOf [
                                                                       owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                           owl:onProperty <dp1> ;
                                                                                           owl:hasValue ""lit34""
                                                                                         ]
                                                                                         [ rdf:type owl:Restriction ;
                                                                                           owl:onProperty <dp2> ;
                                                                                           owl:hasValue ""lit35""
                                                                                         ]
                                                                                       )
                                                                     ] ."
127,"Every c1 op1 something that op2 a c2 and that op3 a c3 and that op4 a c4.
Everything that op1 something that op2 a c2 and that op3 a c3 and that op4 a c4 is a c1.","<c1> owl:equivalentClass [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:someValuesFrom [
                                                                                          owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                                              owl:onProperty <op2> ;
                                                                                                              owl:someValuesFrom <c2>
                                                                                                            ]
                                                                                                            [ rdf:type owl:Restriction ;
                                                                                                              owl:onProperty <op3> ;
                                                                                                              owl:someValuesFrom <c3>
                                                                                                            ]
                                                                                                            [ rdf:type owl:Restriction ;
                                                                                                              owl:onProperty <op4> ;
                                                                                                              owl:someValuesFrom <c4>
                                                                                                            ]
                                                                                                          )
                                                                                        ]
                                                                      ] ."
128,"Every c1 op1 a c2 that op2 a c3 and that op3 a c4.
Everything that op1 a c2 that op2 a c3 and that op3 a c4 is a c1.","<c1> owl:equivalentClass [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:someValuesFrom [
                                                                                          owl:intersectionOf ( <c2>
                                                                                                            [ rdf:type owl:Restriction ;
                                                                                                              owl:onProperty <op2> ;
                                                                                                              owl:someValuesFrom <c3>
                                                                                                            ]
                                                                                                            [ rdf:type owl:Restriction ;
                                                                                                              owl:onProperty <op3> ;
                                                                                                              owl:someValuesFrom <c4>
                                                                                                            ]
                                                                                                          )
                                                                                        ]
                                                                      ] ."
129,"Every c1 op1 a c2 that op2 a c3 and that op3 something that op4 a c4.
Everything that op1 a c2 that op2 a c3 and that op3 something that op4 a c4 is a c1.","<c1> owl:equivalentClass [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:someValuesFrom [
                                                                                          owl:intersectionOf ( <c2>
                                                                                                            [ rdf:type owl:Restriction ;
                                                                                                              owl:onProperty <op3> ;
                                                                                                              owl:someValuesFrom [ rdf:type owl:Restriction ;
                                                                                                                                owl:onProperty <op4> ;
                                                                                                                                owl:someValuesFrom <c4>
                                                                                                                              ]
                                                                                                            ]
                                                                                                            [ rdf:type owl:Restriction ;
                                                                                                              owl:onProperty <op2> ;
                                                                                                              owl:someValuesFrom <c3>
                                                                                                            ]
                                                                                                          )
                                                                                        ]
                                                                      ] ."
130,"Every c1 op1 something that op2 a c2 and that op3 something that op4 a c3.
Everything that op1 something that op2 a c2 and that op3 something that op4 a c3 is a c1.","<c1> owl:equivalentClass [ rdf:type owl:Restriction ;
                                                                        owl:onProperty <op1> ;
                                                                        owl:someValuesFrom [
                                                                                          owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                                              owl:onProperty <op3> ;
                                                                                                              owl:someValuesFrom [ rdf:type owl:Restriction ;
                                                                                                                                owl:onProperty <op4> ;
                                                                                                                                owl:someValuesFrom <c3>
                                                                                                                              ]
                                                                                                            ]
                                                                                                            [ rdf:type owl:Restriction ;
                                                                                                              owl:onProperty <op2> ;
                                                                                                              owl:someValuesFrom <c2>
                                                                                                            ]
                                                                                                          )
                                                                                        ]
                                                                      ] ."
131,"/* BUG: axiom too complex: SubClassOf(Class(c1),ObjectIntersectionOf([ObjectIntersectionOf([Class(c2),ObjectIntersectionOf([ObjectSomeValuesFrom(ObjectProperty(op1),ObjectIntersectionOf([Class(c3),ObjectSomeValuesFrom(ObjectProperty(op2),ObjectIntersectionOf([])),DataSomeValuesFrom(DataProperty(dp1),DatatypeRestriction([Datatype(dt1),FacetRestriction(http://www.w3.org/2001/XMLSchema#maxInclusive,^^(lit36,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral))]))])),ObjectSomeValuesFrom(ObjectProperty(op3),ObjectIntersectionOf([Class(c4),ObjectSomeValuesFrom(ObjectProperty(op4),ObjectIntersectionOf([]))]))]),ObjectSomeValuesFrom(ObjectProperty(op5),Class(c5))])])) */
/* BUG: axiom too complex: SubClassOf(ObjectIntersectionOf([Class(c2),ObjectIntersectionOf([ObjectSomeValuesFrom(ObjectProperty(op1),ObjectIntersectionOf([Class(c3),ObjectSomeValuesFrom(ObjectProperty(op2),ObjectIntersectionOf([])),DataSomeValuesFrom(DataProperty(dp1),DatatypeRestriction([Datatype(dt1),FacetRestriction(http://www.w3.org/2001/XMLSchema#maxInclusive,^^(lit36,http://www.w3.org/1999/02/22-rdf-syntax-ns#PlainLiteral))]))])),ObjectSomeValuesFrom(ObjectProperty(op3),ObjectIntersectionOf([Class(c4),ObjectSomeValuesFrom(ObjectProperty(op4),ObjectIntersectionOf([]))]))]),ObjectSomeValuesFrom(ObjectProperty(op5),Class(c5))]),ObjectIntersectionOf([Class(c1)])) */","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( <c2>
                                                                                           [
                                                                                             owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                                                 owl:onProperty <op1> ;
                                                                                                                 owl:someValuesFrom [
                                                                                                                                   owl:intersectionOf ( <c3>
                                                                                                                                                     [ rdf:type owl:Restriction ;
                                                                                                                                                       owl:onProperty <op2> ;
                                                                                                                                                       owl:someValuesFrom [
                                                                                                                                                                         owl:intersectionOf rdf:nil
                                                                                                                                                                       ]
                                                                                                                                                     ]
                                                                                                                                                     [ rdf:type owl:Restriction ;
                                                                                                                                                       owl:onProperty <dp1> ;
                                                                                                                                                       owl:someValuesFrom [ rdf:type rdfs:Datatype ;
                                                                                                                                                                         owl:onDatatype <dt1> ;
                                                                                                                                                                         owl:withRestrictions ( [ xsd:maxInclusive ""lit36""
                                                                                                                                                                                             ]
                                                                                                                                                                                           )
                                                                                                                                                                       ]
                                                                                                                                                     ]
                                                                                                                                                   )
                                                                                                                                 ]
                                                                                                               ]
                                                                                                               [ rdf:type owl:Restriction ;
                                                                                                                 owl:onProperty <op3> ;
                                                                                                                 owl:someValuesFrom [
                                                                                                                                   owl:intersectionOf ( <c4>
                                                                                                                                                     [ rdf:type owl:Restriction ;
                                                                                                                                                       owl:onProperty <op4> ;
                                                                                                                                                       owl:someValuesFrom [
                                                                                                                                                                         owl:intersectionOf rdf:nil
                                                                                                                                                                       ]
                                                                                                                                                     ]
                                                                                                                                                   )
                                                                                                                                 ]
                                                                                                               ]
                                                                                                             )
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op5> ;
                                                                                             owl:someValuesFrom <c5>
                                                                                           ]
                                                                                         )
                                                                       ] ."
132,"/* BUG: axiom too complex: SubClassOf(Class(c1),ObjectIntersectionOf([ObjectIntersectionOf([Class(c2),ObjectIntersectionOf([ObjectSomeValuesFrom(ObjectProperty(op1),ObjectIntersectionOf([Class(c3),ObjectSomeValuesFrom(ObjectProperty(op2),ObjectIntersectionOf([Class(c4),ObjectSomeValuesFrom(ObjectProperty(op3),ObjectIntersectionOf([Class(c5),ObjectSomeValuesFrom(ObjectProperty(op4),ObjectIntersectionOf([ObjectSomeValuesFrom(ObjectProperty(op5),Class(c6)),ObjectSomeValuesFrom(ObjectProperty(op6),Class(c7))]))]))]))])),ObjectSomeValuesFrom(ObjectProperty(op7),ObjectIntersectionOf([Class(c8),ObjectSomeValuesFrom(ObjectProperty(op8),Class(c9)),DataSomeValuesFrom(DataProperty(dp1),DatatypeRestriction([Datatype(dt1)]))]))]),ObjectSomeValuesFrom(ObjectProperty(op9),Class(c10))])])) */
/* BUG: axiom too complex: SubClassOf(ObjectIntersectionOf([Class(c2),ObjectIntersectionOf([ObjectSomeValuesFrom(ObjectProperty(op1),ObjectIntersectionOf([Class(c3),ObjectSomeValuesFrom(ObjectProperty(op2),ObjectIntersectionOf([Class(c4),ObjectSomeValuesFrom(ObjectProperty(op3),ObjectIntersectionOf([Class(c5),ObjectSomeValuesFrom(ObjectProperty(op4),ObjectIntersectionOf([ObjectSomeValuesFrom(ObjectProperty(op5),Class(c6)),ObjectSomeValuesFrom(ObjectProperty(op6),Class(c7))]))]))]))])),ObjectSomeValuesFrom(ObjectProperty(op7),ObjectIntersectionOf([Class(c8),ObjectSomeValuesFrom(ObjectProperty(op8),Class(c9)),DataSomeValuesFrom(DataProperty(dp1),DatatypeRestriction([Datatype(dt1)]))]))]),ObjectSomeValuesFrom(ObjectProperty(op9),Class(c10))]),ObjectIntersectionOf([Class(c1)])) */","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( <c2>
                                                                                           [
                                                                                             owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                                                 owl:onProperty <op1> ;
                                                                                                                 owl:someValuesFrom [
                                                                                                                                   owl:intersectionOf ( <c3>
                                                                                                                                                     [ rdf:type owl:Restriction ;
                                                                                                                                                       owl:onProperty <op2> ;
                                                                                                                                                       owl:someValuesFrom [
                                                                                                                                                                         owl:intersectionOf ( <c4>
                                                                                                                                                                                           [ rdf:type owl:Restriction ;
                                                                                                                                                                                             owl:onProperty <op3> ;
                                                                                                                                                                                             owl:someValuesFrom [
                                                                                                                                                                                                               owl:intersectionOf ( <c5>
                                                                                                                                                                                                                                 [ rdf:type owl:Restriction ;
                                                                                                                                                                                                                                   owl:onProperty <op4> ;
                                                                                                                                                                                                                                   owl:someValuesFrom [
                                                                                                                                                                                                                                                     owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                                                                                                                                                                                                         owl:onProperty <op5> ;
                                                                                                                                                                                                                                                                         owl:someValuesFrom <c6>
                                                                                                                                                                                                                                                                       ]
                                                                                                                                                                                                                                                                       [ rdf:type owl:Restriction ;
                                                                                                                                                                                                                                                                         owl:onProperty <op6> ;
                                                                                                                                                                                                                                                                         owl:someValuesFrom <c7>
                                                                                                                                                                                                                                                                       ]
                                                                                                                                                                                                                                                                     )
                                                                                                                                                                                                                                                   ]
                                                                                                                                                                                                                                 ]
                                                                                                                                                                                                                               )
                                                                                                                                                                                                             ]
                                                                                                                                                                                           ]
                                                                                                                                                                                         )
                                                                                                                                                                       ]
                                                                                                                                                     ]
                                                                                                                                                   )
                                                                                                                                 ]
                                                                                                               ]
                                                                                                               [ rdf:type owl:Restriction ;
                                                                                                                 owl:onProperty <op7> ;
                                                                                                                 owl:someValuesFrom [
                                                                                                                                   owl:intersectionOf ( <c8>
                                                                                                                                                     [ rdf:type owl:Restriction ;
                                                                                                                                                       owl:onProperty <op8> ;
                                                                                                                                                       owl:someValuesFrom <c9>
                                                                                                                                                     ]
                                                                                                                                                     [ rdf:type owl:Restriction ;
                                                                                                                                                       owl:onProperty <dp1> ;
                                                                                                                                                       owl:someValuesFrom [ rdf:type rdfs:Datatype ;
                                                                                                                                                                         owl:onDatatype <dt1> ;
                                                                                                                                                                         owl:withRestrictions rdf:nil
                                                                                                                                                                       ]
                                                                                                                                                     ]
                                                                                                                                                   )
                                                                                                                                 ]
                                                                                                               ]
                                                                                                             )
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op9> ;
                                                                                             owl:someValuesFrom <c10>
                                                                                           ]
                                                                                         )
                                                                       ] ."
